RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned
7033.0,15583680.0,White,invalid_value,Spain,Male,41.0,4,0.0,1.0,0,1,149278.96,0,0,2,PLATINUM,404
7034.0,15813718.0,Kirillova,651,Spain,Male,45.0,4,0.0,2.0,0,0,193009.21,0,0,4,DIAMOND,344
7035.0,15767264.0,Lawson,465,Germany,Male,invalid_value,1,117438.17,1.0,0,0,74898.8,,1,2,SILVER,954
7036.0,15686461.0,Sarratt,558,France,Female,56.0,7,121235.05,2.0,1,1,116253.1,0,0,4,GOLD,801
7037.0,15678882.0,Hay,540,Germany,Male,37.0,3,129965.18,1.0,0,0,19374.08,0,0,5,SILVER,502
7038.0,,Lin,568,Germany,Male,46.0,8,150836.92,1.0,0,0,64516.8,1,1,2,DIAMOND,525
7039.0,15668679.0,Ozerova,630,invalid_value,Male,31.0,0,0.0,2.0,1,1,34475.14,0,0,2,PLATINUM,252
7040.0,15631685.0,Lambert,523,Germany,Male,60.0,1,163894.35,1.0,0,1,57061.71,0,0,1,DIAMOND,309
7041.0,15655658.0,Bulgakov,678,France,Female,48.0,2,0.0,2.0,1,1,32301.88,0,0,2,GOLD,870
7042.0,15753591.0,He,438,France,Male,38.0,2,0.0,2.0,1,0,136859.55,0,invalid_value,5,SILVER,416
7043.0,15617348.0,Uchechukwu,544,France,Male,44.0,1,0.0,2.0,0,0,69244.24,0,0,2,GOLD,926
7044.0,15704581.0,Robertson,595,Germany,Male,34.0,2,87967.42,2.0,0,1,156309.52,0,0,5,SILVER,357
7045.0,15738487.0,Leworthy,678,France,Male,26.0,3,0.0,2.0,1,0,4989.33,0,0,4,SILVER,694
7046.0,15648069.0,Onyemachukwu,850,,Female,36.0,6,0.0,2.0,1,1,190194.95,0,0,1,GOLD,978
7047.0,15737627.0,Rivero,589,Germany,Female,20.0,2,121093.29,2.0,1,0,3529.72,0,0,1,GOLD,683
7048.0,15731586.0,Lai,,Spain,Female,31.0,2,121691.54,2.0,0,0,81778.72,0,0,4,PLATINUM,922
7049.0,15757467.0,Feng,563,Spain,Male,57.0,6,0.0,2.0,1,1,39297.48,0,0,2,DIAMOND,263
7050.0,15597709.0,Hornung,602,France,Female,39.0,6,154121.32,2.0,1,0,176614.86,1,1,5,GOLD,815
7051.0,invalid_value,Schiavone,591,France,invalid_value,29.0,6,0.0,2.0,1,1,108684.65,0,0,3,SILVER,578
7052.0,15596797.0,Barnet,643,Spain,Male,43.0,1,0.0,2.0,1,1,145764.4,0,0,5,invalid_value,307
7053.0,15681755.0,Dennys,605,France,Female,invalid_value,5,0.0,2.0,1,1,42135.28,0,0,3,PLATINUM,765
7054.0,,Ritchie,755,Germany,Male,43.0,6,165048.5,3.0,1,0,16929.41,1,1,2,SILVER,434
7055.0,15682860.0,Lo,769,Spain,Male,38.0,6,0.0,2.0,0,,104393.78,0,0,5,PLATINUM,390
7056.0,15621546.0,Yuriev,620,France,Female,33.0,9,,1.0,1,1,192717.57,0,0,2,DIAMOND,466
7057.0,15705918.0,Howarth,725,France,Male,31.0,8,0.0,2.0,1,1,59650.42,0,0,5,DIAMOND,594
7058.0,15684512.0,Gibson,818,,Female,72.0,8,135290.42,2.0,1,1,63729.72,0,0,1,SILVER,726
7059.0,15671769.0,Zikoranachidimma,624,France,Female,71.0,4,170252.05,3.0,1,1,73679.59,1,1,2,GOLD,858
7060.0,15642934.0,Mason,669,Germany,Female,,4,108269.2,2.0,1,0,174969.92,0,0,5,DIAMOND,404
7061.0,15594305.0,Rizzo,712,France,Female,32.0,1,0.0,2.0,1,0,1703.58,0,0,4,PLATINUM,670
7062.0,15789201.0,Thomson,603,Germany,Female,35.0,9,145623.36,1.0,1,0,163181.62,0,0,2,PLATINUM,669
7063.0,15706762.0,Ignatyev,597,France,Female,41.0,4,145809.53,2.0,1,1,52319.26,0,invalid_value,5,SILVER,447
7064.0,15766183.0,Ferguson,580,Germany,Male,76.0,2,130334.84,2.0,1,1,51672.08,0,0,invalid_value,DIAMOND,756
7065.0,15777994.0,Woods,718,France,Female,39.0,3,invalid_value,2.0,1,1,145355.11,0,0,2,PLATINUM,709
7066.0,15568162.0,Sung,527,Spain,Male,53.0,8,0.0,1.0,1,1,51711.57,0,0,1,SILVER,488
7067.0,15680643.0,Lo,729,Spain,Female,42.0,1,0.0,2.0,1,1,149535.97,0,0,5,SILVER,263
7068.0,15761854.0,Burn,746,France,Female,24.0,4,0.0,1.0,0,1,94105.0,0,0,,PLATINUM,334
7069.0,15730793.0,Russell,699,Germany,Female,54.0,3,111009.32,1.0,1,1,155905.79,1,1,5,DIAMOND,241
7070.0,15692137.0,invalid_value,759,France,Female,46.0,2,0.0,1.0,1,1,138380.11,0,0,3,PLATINUM,291
7071.0,15608595.0,Lo Duca,748,France,Female,39.0,3,157371.54,1.0,0,1,97734.3,0,0,1,PLATINUM,510
7072.0,15709459.0,Oluchi,698,Spain,Female,63.0,5,0.0,1.0,1,1,173576.71,0,0,5,SILVER,545
7073.0,15775750.0,Yao,686,France,Male,37.0,9,134560.62,1.0,1,0,27596.39,0,0,1,DIAMOND,617
7074.0,15585855.0,Gould,679,France,Male,40.0,1,0.0,1.0,1,1,,0,0,5,PLATINUM,713
7075.0,15752139.0,Salter,682,Germany,Male,36.0,5,72373.62,2.0,1,0,36895.99,0,0,2,GOLD,505
7076.0,15768295.0,Warner,778,France,Female,34.0,7,109564.1,1.0,invalid_value,1,113046.81,0,0,2,PLATINUM,758
7077.0,15766906.0,Salier,742,France,Female,25.0,4,132116.13,2.0,1,0,129933.5,0,0,invalid_value,DIAMOND,233
,15725776.0,Lazar,649,Germany,Male,24.0,,101195.23,1.0,0,0,133091.32,0,0,2,SILVER,536
7079.0,15682576.0,Onyenachiya,763,France,Male,67.0,1,149436.73,2.0,0,1,106282.74,0,0,3,GOLD,340
7080.0,15704081.0,Findlay,595,Germany,Male,30.0,9,130682.11,2.0,1,1,57862.88,0,0,2,DIAMOND,632
7081.0,15719940.0,Gibbons,628,Germany,Female,51.0,10,115280.49,2.0,0,0,12628.61,1,1,2,SILVER,573
7082.0,15672894.0,McCawley,625,France,Female,36.0,8,129944.39,2.0,0,0,198914.8,0,0,1,DIAMOND,991
7083.0,invalid_value,Taylor,733,France,Male,36.0,5,0.0,2.0,1,invalid_value,109127.54,0,0,5,SILVER,513
invalid_value,15636767.0,,665,Spain,Female,32.0,10,0.0,1.0,1,1,22487.45,0,0,4,PLATINUM,709
7085.0,15571415.0,Okwudiliolisa,805,Germany,Male,56.0,,151802.29,1.0,1,0,46791.09,1,1,2,SILVER,682
7086.0,15575605.0,Napolitano,725,France,Male,38.0,6,0.0,2.0,1,1,158697.28,0,0,2,DIAMOND,306
7087.0,15649160.0,Vavilov,554,France,Female,38.0,3,138731.95,1.0,1,1,194138.36,0,0,5,DIAMOND,922
7088.0,15615832.0,Teague,675,Spain,Female,35.0,8,,1.0,0,1,35177.31,0,0,1,PLATINUM,977
7089.0,15600975.0,Chiemenam,556,France,Female,54.0,4,150005.38,1.0,1,0,157015.5,1,1,1,PLATINUM,785
7090.0,invalid_value,Hughes,635,Spain,Female,48.0,2,0.0,2.0,1,1,136551.25,0,0,4,GOLD,514
7091.0,15565714.0,Cattaneo,601,France,Male,47.0,1,64430.06,2.0,0,1,96517.97,0,0,5,SILVER,308
7092.0,15763108.0,Davis,600,Germany,Male,53.0,7,106261.63,1.0,1,0,93629.66,1,1,4,PLATINUM,591
7093.0,15723884.0,Nekrasova,758,Spain,Male,40.0,3,0.0,2.0,0,0,96097.65,0,0,1,DIAMOND,864
7094.0,15644453.0,Loggia,606,invalid_value,Female,41.0,4,132670.53,1.0,1,0,156476.36,1,1,1,DIAMOND,785
7095.0,15655464.0,Combes,640,France,Female,67.0,3,0.0,invalid_value,0,1,42964.63,0,0,5,GOLD,461
7096.0,15783883.0,Onwuka,753,Germany,Female,38.0,1,117314.92,1.0,1,0,122021.33,1,1,5,DIAMOND,645
7097.0,15787693.0,Kharlamov,559,Spain,Male,38.0,3,145874.35,1.0,1,0,56311.39,1,1,2,SILVER,707
7098.0,15664793.0,Scott,754,Spain,Female,50.0,7,146777.44,2.0,0,1,150685.52,0,0,1,GOLD,invalid_value
7099.0,15642391.0,Lettiere,621,,Male,51.0,4,109978.83,1.0,0,0,177740.58,1,1,3,SILVER,387
7100.0,,Osonduagwuike,654,France,Female,37.0,5,0.0,1.0,0,1,71492.28,0,0,5,PLATINUM,236
7101.0,15668830.0,Wan,650,Spain,Male,24.0,8,108881.73,1.0,1,0,104492.83,0,0,3,SILVER,853
7102.0,15796569.0,Donaldson,831,Spain,Female,44.0,10,,1.0,0,1,,0,0,2,GOLD,924
7103.0,15677112.0,Chukwufumnanya,519,France,Male,39.0,2,112957.26,2.0,1,0,97593.16,0,0,3,SILVER,223
7104.0,15815040.0,Ma,552,invalid_value,Female,42.0,8,103362.14,1.0,0,1,186869.58,1,1,2,DIAMOND,492
7105.0,15590434.0,Alexander,577,Spain,Male,41.0,4,89015.61,1.0,0,1,135227.23,0,0,4,DIAMOND,719
7106.0,15597536.0,Nkemjika,576,Spain,Male,45.0,5,133618.01,1.0,0,0,135244.87,0,0,3,SILVER,291
7107.0,15723989.0,Carroll,646,France,Male,40.0,5,93680.43,2.0,1,1,179473.26,0,,4,SILVER,298
7108.0,15767358.0,Obioma,711,Germany,Female,45.0,1,97486.15,2.0,1,0,50610.62,0,0,4,GOLD,841
7109.0,15594812.0,Campbell,806,Spain,Female,37.0,2,137794.18,2.0,,1,75232.02,0,0,2,SILVER,691
7110.0,15688210.0,Sims,670,France,Female,39.0,8,101928.51,1.0,0,0,89205.54,0,0,5,DIAMOND,290
7111.0,15681509.0,McKay,679,Spain,,28.0,9,0.0,2.0,0,1,61761.77,0,0,3,GOLD,293
7112.0,15572390.0,Huang,850,Spain,Female,39.0,6,0.0,2.0,1,0,103921.43,0,0,3,,491
7113.0,15801441.0,Campbell,670,Germany,Female,35.0,2,79585.96,1.0,0,1,198802.9,0,0,1,PLATINUM,817
7114.0,15783859.0,Boni,733,France,Female,24.0,3,161884.99,1.0,1,1,9617.24,0,0,4,DIAMOND,603
7115.0,15575243.0,Gorbunova,764,France,Female,39.0,1,129068.54,2.0,1,1,187905.12,0,0,1,DIAMOND,983
7116.0,15773421.0,Genovese,673,France,Female,42.0,4,0.0,2.0,1,0,,0,0,3,GOLD,595
7117.0,15788776.0,Landor,588,Germany,Male,49.0,6,132623.76,3.0,,0,,1,1,3,PLATINUM,invalid_value
7118.0,15765257.0,Meng,564,Spain,Male,31.0,invalid_value,121461.87,1.0,1,1,20432.09,1,1,1,PLATINUM,279
7119.0,15661412.0,Wardell,715,France,Male,32.0,8,175307.32,1.0,1,0,187051.23,0,0,3,GOLD,672
7120.0,15636478.0,Williams,621,France,Male,31.0,7,136658.61,1.0,1,1,148689.13,0,0,4,GOLD,564
7121.0,15603683.0,Ofodile,796,Spain,Female,23.0,3,146584.19,2.0,0,0,125445.8,0,0,4,SILVER,802
7122.0,15651868.0,Clark,672,France,Male,34.0,invalid_value,0.0,1.0,0,0,22736.06,0,0,1,DIAMOND,785
7123.0,15815443.0,Lo,527,Spain,Female,46.0,10,131414.76,1.0,1,0,54947.51,0,0,4,DIAMOND,599
7124.0,15682686.0,Chukwuemeka,722,France,Female,38.0,3,0.0,2.0,0,1,167984.72,0,0,1,DIAMOND,242
7125.0,15697460.0,Lai,596,Germany,Male,34.0,4,99441.21,2.0,0,1,,0,0,1,GOLD,873
7126.0,15748432.0,Arcuri,746,France,Female,32.0,4,0.0,2.0,1,1,72909.75,0,0,3,DIAMOND,468
7127.0,15698271.0,Graham,523,France,Female,26.0,4,0.0,2.0,1,0,185488.81,0,0,3,DIAMOND,602
7128.0,15808662.0,Krylov,624,France,Male,44.0,,0.0,2.0,1,0,88407.51,0,0,2,SILVER,983
7129.0,15690372.0,Henry,553,Spain,Male,38.0,1,181110.13,2.0,,0,184544.59,0,0,4,PLATINUM,300
7130.0,15781875.0,Jamieson,850,Spain,,33.0,3,100476.46,2.0,1,1,136539.13,0,0,1,GOLD,590
7131.0,15801473.0,Moore,599,Germany,Male,33.0,2,51949.95,2.0,1,0,85045.92,0,0,3,DIAMOND,541
7132.0,15704509.0,Tan,492,France,Male,35.0,invalid_value,121063.49,1.0,0,0,85421.48,0,0,1,PLATINUM,656
7133.0,15694666.0,Thornton,707,Spain,Male,48.0,8,88441.64,1.0,1,1,119903.2,1,1,2,DIAMOND,244
7134.0,15731166.0,Macleod,743,France,Female,30.0,1,127023.39,1.0,1,1,138780.89,0,0,4,GOLD,546
7135.0,15728523.0,Rizzo,522,France,Male,41.0,5,144147.68,1.0,1,1,14789.9,0,0,3,GOLD,225
invalid_value,15788442.0,Chukwukadibia,681,Spain,Female,57.0,2,173306.13,1.0,0,1,131964.66,0,0,3,DIAMOND,invalid_value
7137.0,15689781.0,Ts'ai,826,France,Female,49.0,0,0.0,1.0,0,0,178709.98,1,1,4,SILVER,980
7138.0,15764226.0,Lu,630,Germany,Female,28.0,8,106425.75,1.0,1,1,20344.84,0,0,5,DIAMOND,266
7139.0,15809837.0,Kent,430,Germany,Female,66.0,6,135392.31,2.0,1,1,172852.06,1,1,1,DIAMOND,886
7140.0,15805212.0,Black,806,France,Female,67.0,1,0.0,2.0,0,1,103945.58,0,0,3,PLATINUM,918
7141.0,15716082.0,Chukwubuikem,703,Spain,Male,39.0,6,152685.4,1.0,0,0,183656.12,0,0,2,DIAMOND,994
7142.0,15643056.0,McMillan,755,Germany,Female,38.0,1,82083.52,1.0,0,invalid_value,,0,0,4,DIAMOND,447
7143.0,15654859.0,Ngozichukwuka,612,Spain,Female,63.0,2,131629.17,2.0,1,0,122109.58,1,1,4,SILVER,642
7144.0,15761158.0,Y?an,719,France,Female,54.0,7,0.0,2.0,1,1,125041.52,0,0,4,DIAMOND,619
7145.0,15577515.0,Sung,554,Germany,Female,55.0,0,108477.27,1.0,0,1,140003.0,1,1,3,GOLD,641
7146.0,15723827.0,Macartney,683,France,Male,30.0,,114779.35,1.0,0,0,183171.47,0,invalid_value,1,SILVER,403
7147.0,15646594.0,Ali,749,France,Male,41.0,5,57568.94,1.0,1,1,61128.29,0,0,3,PLATINUM,923
7148.0,15712877.0,Morley,724,Spain,Male,36.0,1,0.0,2.0,1,0,52462.25,0,0,invalid_value,GOLD,660
7149.0,15598802.0,Martin,770,Spain,Male,30.0,8,0.0,2.0,0,1,50839.85,0,0,3,GOLD,597
7150.0,15699340.0,Okorie,680,France,Male,37.0,4,0.0,2.0,1,0,61240.87,0,0,3,SILVER,801
7151.0,15691150.0,Ku,699,France,Female,32.0,4,110559.46,1.0,1,1,127429.56,0,0,2,SILVER,713
7152.0,15608688.0,Andreyeva,442,France,Male,34.0,4,0.0,2.0,1,0,68343.08,0,0,5,DIAMOND,529
7153.0,15737998.0,Cheng,529,France,Male,46.0,8,0.0,1.0,0,0,126511.94,1,1,3,GOLD,508
7154.0,15735837.0,Hsia,574,Spain,Male,36.0,3,0.0,2.0,1,1,8559.66,0,0,5,DIAMOND,644
7155.0,15659100.0,Lane,605,France,Male,33.0,9,128152.82,1.0,0,0,147822.81,0,0,1,DIAMOND,432
7156.0,,Findlay,515,Germany,Male,45.0,7,120961.5,3.0,1,1,39288.11,1,1,2,GOLD,692
7157.0,15650313.0,Okonkwo,632,Germany,Male,65.0,6,129472.33,1.0,1,1,85179.48,0,0,1,SILVER,289
7158.0,15627699.0,Pirogova,558,France,Male,32.0,10,105000.23,1.0,1,0,190019.61,0,0,1,SILVER,644
7159.0,15591010.0,McDonald,434,Germany,Male,55.0,8,109339.17,2.0,1,0,96405.88,1,1,3,GOLD,629
7160.0,15798895.0,Okonkwo,525,France,Female,59.0,6,55328.4,1.0,1,0,83342.73,1,1,4,SILVER,829
7161.0,15745375.0,Nnanna,640,,Male,23.0,3,72012.76,1.0,1,0,161333.13,0,0,2,DIAMOND,599
7162.0,15775235.0,Ku,690,France,Female,36.0,6,110480.48,1.0,0,0,81292.33,0,0,4,GOLD,276
7163.0,15780088.0,Porter,607,Spain,Male,34.0,9,132439.99,1.0,1,0,177747.72,0,invalid_value,3,PLATINUM,768
7164.0,15649379.0,Somayina,850,France,Female,46.0,3,0.0,2.0,1,1,187980.21,0,0,1,PLATINUM,318
7165.0,15713983.0,Mao,780,Germany,Male,34.0,5,94108.54,2.0,1,0,177235.21,0,0,5,PLATINUM,581
7166.0,15709252.0,Fuller,616,Germany,Female,28.0,10,105173.99,1.0,0,1,29835.37,1,1,1,SILVER,947
7167.0,15699238.0,Craig,618,Spain,Female,40.0,8,0.0,2.0,1,0,80204.38,0,0,3,DIAMOND,897
7168.0,15732884.0,Trevisano,676,France,Male,29.0,invalid_value,131959.86,1.0,0,0,189268.81,0,0,2,SILVER,304
7169.0,15587297.0,Ruiz,507,France,Male,33.0,7,0.0,2.0,1,1,85411.01,0,0,2,PLATINUM,675
7170.0,15684722.0,Fraser,490,France,Male,34.0,5,invalid_value,2.0,0,0,154360.97,0,0,4,GOLD,957
7171.0,15621244.0,Gallo,678,France,,36.0,0,107379.68,1.0,1,1,84460.18,0,0,invalid_value,PLATINUM,282
7172.0,15744273.0,Waterhouse,637,Germany,Male,30.0,6,122641.56,2.0,1,0,65618.01,0,0,4,SILVER,816
7173.0,15682540.0,Cremonesi,602,France,Female,33.0,8,0.0,2.0,1,1,112928.74,0,0,4,SILVER,813
7174.0,15636521.0,Feng,744,Spain,Female,30.0,1,124037.28,1.0,1,1,142210.94,0,0,5,DIAMOND,334
7175.0,15785339.0,H?,640,France,Female,50.0,9,117565.03,2.0,0,0,82559.77,0,0,4,GOLD,463
7176.0,15638983.0,Jara,684,France,Female,38.0,5,133189.4,1.0,0,0,127388.06,0,0,4,PLATINUM,762
7177.0,15654625.0,Wilson,495,Germany,Male,39.0,8,120252.02,2.0,1,1,10160.23,0,0,1,GOLD,
7178.0,15697310.0,O'Callaghan,559,Germany,Female,28.0,3,152264.81,1.0,0,invalid_value,64242.31,0,0,1,DIAMOND,invalid_value
7179.0,15678210.0,Robson,684,France,Male,38.0,5,105069.98,2.0,1,1,198355.28,invalid_value,0,2,PLATINUM,862
,15575438.0,Pease,613,France,Male,42.0,7,115076.06,1.0,1,1,79323.61,0,0,1,SILVER,589
7181.0,15632789.0,Maclean,794,,Male,30.0,8,0.0,2.0,1,1,24113.91,0,0,3,DIAMOND,368
7182.0,15621423.0,Lavrentyev,736,France,Female,42.0,7,117280.23,3.0,0,0,41921.06,1,1,5,GOLD,788
7183.0,15573520.0,Rhodes,692,Germany,Male,49.0,6,110540.43,2.0,0,1,107472.99,0,0,1,PLATINUM,891
invalid_value,15740458.0,Murphy,703,Spain,Male,36.0,7,135095.47,1.0,1,0,143859.66,0,0,2,SILVER,764
7185.0,15762799.0,Alexander,720,Germany,Male,23.0,0,187861.18,2.0,1,1,104120.17,0,0,4,GOLD,664
7186.0,15686885.0,Nekrasov,777,Germany,Male,44.0,3,124655.59,2.0,0,1,79792.3,0,0,4,GOLD,372
7187.0,15565996.0,Arnold,653,France,Male,44.0,8,0.0,2.0,1,1,154639.72,0,0,3,,382
,15662152.0,Trevisan,552,France,Female,38.0,9,134105.01,1.0,0,0,57850.1,0,0,2,SILVER,751
7189.0,15711742.0,Mason,708,France,Female,34.0,4,0.0,1.0,1,1,62868.33,0,0,3,GOLD,578
7190.0,15701885.0,Tucker,647,France,Female,40.0,9,0.0,2.0,0,1,92357.21,0,0,1,GOLD,852
7191.0,15774262.0,Hobson,597,Germany,Male,52.0,8,83693.34,2.0,1,,161083.53,0,0,3,,603
7192.0,15567839.0,Gordon,501,France,Male,42.0,9,114631.23,1.0,0,1,91429.74,0,0,4,SILVER,450
7193.0,15644400.0,Anderson,709,invalid_value,Male,44.0,9,128601.98,1.0,1,0,117031.2,0,0,4,GOLD,223
7194.0,15797246.0,Terry,621,Germany,Female,34.0,2,91258.52,2.0,1,0,44857.4,0,0,2,DIAMOND,607
7195.0,15778290.0,Lappin,799,France,Male,70.0,8,70416.75,1.0,1,1,36483.52,0,0,4,PLATINUM,invalid_value
7196.0,15708714.0,Santiago,675,France,Female,33.0,6,0.0,2.0,1,0,34045.61,0,0,1,DIAMOND,872
7197.0,15586183.0,Wallace,561,France,Female,35.0,5,0.0,2.0,1,0,59981.62,0,0,2,PLATINUM,598
7198.0,15761733.0,King,707,France,Female,invalid_value,10,0.0,2.0,1,1,152944.39,0,0,4,SILVER,845
7199.0,15773934.0,Fang,670,France,Male,33.0,6,88294.6,1.0,1,0,invalid_value,0,0,4,PLATINUM,222
7200.0,15705343.0,May,649,Spain,Female,32.0,7,0.0,1.0,1,0,28797.32,0,0,4,PLATINUM,537
7201.0,15593959.0,Travis,524,France,Male,28.0,1,93577.3,1.0,1,1,51670.82,0,0,5,PLATINUM,744
7202.0,,Nnachetam,689,Germany,Female,30.0,5,136650.89,1.0,1,1,41865.72,1,1,1,PLATINUM,432
7203.0,15671014.0,Zhdanova,573,Spain,Female,72.0,8,98765.84,1.0,,1,96015.53,0,0,1,PLATINUM,255
7204.0,15657778.0,Jefferson,657,France,Male,33.0,1,84309.57,2.0,0,0,103914.4,0,0,2,SILVER,
7205.0,15585192.0,Cremonesi,686,Spain,Male,39.0,10,136258.06,1.0,0,0,89199.51,0,0,2,PLATINUM,232
7206.0,15592914.0,Fang,683,France,Female,29.0,9,invalid_value,2.0,1,1,48849.89,0,0,3,GOLD,468
7207.0,15770995.0,Sinclair,753,Germany,Female,47.0,1,131160.85,1.0,1,0,197444.69,0,0,3,DIAMOND,482
7208.0,15570990.0,Begley,520,Spain,Female,30.0,4,145222.99,2.0,0,0,145160.96,0,0,3,GOLD,779
7209.0,15596165.0,Degtyarev,547,,Male,25.0,4,98141.57,2.0,1,1,52309.8,0,0,2,SILVER,837
7210.0,15788131.0,Atkins,653,France,Male,47.0,6,0.0,1.0,1,0,50695.93,1,1,2,SILVER,622
7211.0,15800773.0,Ikenna,648,Spain,,28.0,9,102282.61,1.0,1,invalid_value,157891.11,0,0,1,DIAMOND,invalid_value
7212.0,15690153.0,Sun,639,France,Female,37.0,4,116121.84,2.0,0,1,181850.74,0,invalid_value,1,PLATINUM,503
7213.0,15638989.0,Lettiere,711,France,Female,25.0,5,190066.54,1.0,0,0,51345.39,1,,5,GOLD,303
7214.0,15623210.0,Smith,484,Germany,Female,55.0,invalid_value,149349.58,3.0,0,0,137519.92,1,1,5,PLATINUM,760
7215.0,15652658.0,Finch,721,France,Male,36.0,1,155176.83,2.0,1,1,49653.37,0,0,5,SILVER,667
7216.0,15684440.0,Monaldo,548,invalid_value,Male,32.0,2,98986.28,1.0,1,1,55867.38,0,0,4,DIAMOND,315
7217.0,15730287.0,,679,France,Male,41.0,8,147726.98,3.0,1,0,172749.4,1,1,1,DIAMOND,575
7218.0,15720353.0,Chiang,553,France,Male,41.0,1,0.0,2.0,1,0,90607.31,0,0,2,PLATINUM,534
7219.0,15767231.0,Sun,757,France,Male,36.0,7,144852.06,1.0,0,0,130861.95,0,0,2,SILVER,575
7220.0,15761554.0,Blackburn,581,France,Male,54.0,4,89299.81,1.0,0,0,5558.47,1,1,4,PLATINUM,269
7221.0,15706637.0,Chang,718,Spain,Male,40.0,9,0.0,2.0,0,0,121537.91,0,0,4,GOLD,299
7222.0,15690492.0,Palermo,625,France,Male,41.0,6,97663.16,2.0,1,0,57128.78,0,0,4,DIAMOND,688
7223.0,15694237.0,McEwan,744,Spain,Male,39.0,4,95161.75,1.0,1,0,,0,0,3,GOLD,920
7224.0,15729771.0,Davide,799,Germany,Male,31.0,9,154586.92,1.0,0,1,88604.89,1,1,4,SILVER,665
7225.0,15609823.0,Chieloka,751,Spain,Female,34.0,8,127095.14,2.0,0,0,479.54,0,0,2,DIAMOND,995
7226.0,15793366.0,Humphreys,781,Germany,Male,35.0,7,92526.15,2.0,1,1,173837.54,0,0,5,SILVER,534
invalid_value,15614813.0,Cocci,777,Germany,Female,46.0,0,107362.8,1.0,1,0,487.3,0,0,1,SILVER,258
7228.0,15566495.0,Hanson,704,Spain,Female,24.0,2,0.0,1.0,1,0,35600.25,1,1,3,PLATINUM,443
7229.0,15707602.0,Macleod,539,France,Female,47.0,2,127286.04,2.0,1,1,,1,1,1,DIAMOND,551
7230.0,15635244.0,Ritchie,716,France,Female,29.0,6,0.0,2.0,1,1,98998.61,0,0,2,DIAMOND,545
7231.0,15805627.0,Nebechukwu,,France,Male,37.0,2,invalid_value,2.0,1,1,54229.74,0,0,5,SILVER,407
7232.0,15607986.0,Nnamutaezinwa,555,France,Male,40.0,10,139930.18,1.0,1,1,105720.09,0,0,1,SILVER,872
7233.0,15799785.0,Ikemefuna,679,Germany,Female,30.0,4,77949.69,1.0,1,1,121151.46,0,,4,SILVER,791
7234.0,15699963.0,Scott,571,France,Male,38.0,1,121405.04,1.0,1,1,154844.22,0,0,4,GOLD,585
7235.0,15624595.0,Chiang,512,invalid_value,Female,35.0,5,124580.69,1.0,1,1,18785.48,0,0,2,SILVER,428
7236.0,15629750.0,Artyomova,697,France,Male,35.0,5,133087.76,1.0,1,0,64771.61,0,0,1,GOLD,373
7237.0,15651460.0,Hsieh,424,Spain,Male,34.0,7,0.0,1.0,1,1,16250.61,0,0,4,PLATINUM,640
7238.0,15753550.0,Levien,684,France,Female,43.0,7,0.0,2.0,1,0,131093.99,0,0,5,PLATINUM,358
7239.0,15594133.0,Erskine,697,Spain,Male,62.0,7,0.0,1.0,1,0,129188.18,1,1,4,DIAMOND,547
7240.0,15772329.0,Fiorentino,580,Germany,Male,45.0,8,103741.14,1.0,1,0,47428.73,1,1,4,GOLD,799
7241.0,15591552.0,Okonkwo,600,France,Female,32.0,invalid_value,98877.95,1.0,1,0,132973.21,0,0,4,DIAMOND,668
7242.0,15750921.0,Monds,521,France,Male,37.0,5,105843.26,2.0,1,1,84908.2,0,0,3,SILVER,751
7243.0,15701687.0,Campbell,664,Spain,Male,44.0,7,77526.66,3.0,0,0,57338.56,1,1,5,DIAMOND,339
7244.0,15728906.0,Ibekwe,634,France,Male,77.0,5,0.0,2.0,1,1,161579.85,0,0,5,PLATINUM,398
7245.0,15670029.0,Marcelo,445,invalid_value,Female,33.0,7,0.0,2.0,1,0,122625.68,0,0,1,DIAMOND,894
7246.0,15763579.0,Castro,702,Germany,Female,36.0,2,105264.88,2.0,1,1,52909.87,0,0,3,GOLD,898
7247.0,15728010.0,Capon,485,France,Male,37.0,5,0.0,2.0,0,invalid_value,170226.47,0,,4,SILVER,735
7248.0,15663194.0,,582,Germany,Female,40.0,3,110150.43,1.0,1,1,191757.65,1,1,1,GOLD,686
7249.0,15736510.0,Loggia,605,Spain,Female,57.0,2,0.0,3.0,1,invalid_value,66652.75,1,1,3,PLATINUM,
7250.0,15745804.0,Law,628,France,Male,25.0,7,0.0,2.0,1,1,195977.75,0,0,2,PLATINUM,495
7251.0,15631451.0,Grant,604,Spain,Female,28.0,6,0.0,2.0,1,1,69056.26,0,0,4,SILVER,634
7252.0,15746995.0,Greco,724,Germany,Male,31.0,9,138166.3,1.0,1,0,12920.43,0,0,5,PLATINUM,376
7253.0,15730673.0,Dietz,567,Germany,Male,40.0,7,122265.24,1.0,1,0,138552.74,0,0,1,SILVER,433
7254.0,15734649.0,Martel,779,Spain,Female,55.0,0,133295.98,1.0,1,0,22832.71,,1,2,DIAMOND,384
7255.0,15701081.0,Jarvis,785,France,Male,36.0,2,0.0,1.0,0,1,61811.1,0,0,2,PLATINUM,607
7256.0,15632503.0,Meng,563,France,Female,32.0,0,148326.09,1.0,1,0,191604.27,1,1,3,GOLD,356
